player,team,rec,rec_yds,rec_td,rush_att,rush_yds,rush_td,fumbles_lost,fp_projection
Amari Rodgers,IND,2.9,23.8,0.0,0.0,0.0,0.0,0.1,24.4
Marquez Callaway,DEN,7.2,91.0,0.4,0.0,0.0,0.0,0.1,31.1
Puka Nacua,LAR,15.3,190.0,0.3,0.0,0.0,0.0,0.2,40.0
Olamide Zaccheaus,PHI,3.2,37.4,0.0,0.0,0.0,0.0,1.0,22.5
Demario Douglas,NE,21.7,129.3,0.0,0.0,0.0,0.0,0.1,41.5
Kyle Philips,TEN,10.5,127.2,0.1,0.0,0.0,0.0,0.3,32.9
Randall Cobb,NYJ,14.4,163.5,0.1,0.0,0.0,0.0,0.2,41.4
Trent Sherfield,BUF,5.3,63.9,0.0,0.0,0.0,0.0,0.2,24.3
Jamal Agnew,JAC,5.6,57.5,0.0,4.1,25.3,0.2,0.3,27.3
Cedrick Wilson Jr.,MIA,8.9,103.9,0.1,0.0,0.0,0.0,0.1,34.2
Charlie Jones,CIN,3.9,44.7,0.0,0.0,0.0,0.0,2.0,21.3
Dontayvion Wicks,GB,15.1,105.5,0.0,0.0,0.0,0.0,0.1,33.8
Noah Brown,HOU,6.3,72.2,0.1,0.0,0.0,0.0,0.3,24.5
Marquise Goodwin,CLE,2.7,39.5,0.0,0.0,0.0,0.0,0.1,18.0
Samori Toure,GB,9.5,113.9,0.0,0.0,0.0,0.0,0.1,30.1
Cade Johnson,SEA,14.6,168.0,1.1,0.0,1.7,0.0,0.0,52.6
Trenton Irwin,CIN,13.5,96.1,0.0,0.0,0.0,0.0,0.2,30.3
Zach Pascal,ARI,13.9,94.3,0.0,0.0,0.0,0.0,0.1,30.7
Deven Thompkins,TB,8.8,22.4,0.0,0.0,0.0,0.0,0.2,18.0
KhaDarel Hodge,ATL,4.1,49.0,0.0,0.0,0.0,0.0,0.2,19.8
Justin Watson,KC,7.0,98.3,0.1,0.0,0.0,0.0,0.1,25.7
Dyami Brown,WAS,2.6,92.6,0.0,0.0,0.0,0.0,0.1,27.3
Calvin Austin III,PIT,11.1,137.8,0.0,0.0,0.0,0.0,0.1,29.5
Parker Washington,JAC,14.0,117.3,0.0,0.0,0.0,0.0,0.1,32.0
Justyn Ross,KC,2.0,22.9,0.2,0.0,0.0,0.0,0.2,14.0
David Bell,CLE,6.5,72.3,0.0,0.0,0.0,0.0,0.1,19.5
Jalen Guyton,LAC,3.1,41.7,0.0,0.0,0.0,0.0,0.1,17.4
Deonte Harty,BUF,1.4,17.3,0.0,0.0,0.0,0.0,0.7,13.8
Tre Nixon,NE,9.3,135.6,0.8,0.0,6.7,0.0,0.0,38.0
Brandon Powell,MIN,5.9,41.2,0.0,0.0,0.0,0.0,0.2,19.9
Devin Duvernay,BAL,4.8,47.2,0.3,0.0,0.0,0.0,0.1,13.1
Britain Covey,PHI,8.4,130.4,0.8,0.0,6.7,0.1,0.0,36.1
Cole Beasley,NYG,3.7,31.0,0.2,0.0,0.0,0.0,0.0,14.5
Jalen Nailor,MIN,3.9,45.7,0.0,0.0,0.0,0.0,0.1,16.1
Bryan Edwards,NO,6.7,94.5,0.7,0.0,0.0,0.0,0.1,21.8
Steven Sims Jr.,HOU,3.9,80.3,0.3,0.0,0.0,0.0,0.1,22.6
Derius Davis,LAC,11.4,46.6,0.0,0.2,1.2,0.0,0.0,18.6
Equanimeous St. Brown,CHI,2.4,30.9,0.0,0.0,0.0,0.0,0.1,12.1
Jalen Tolbert,DAL,3.5,41.0,0.0,0.0,0.0,0.0,0.2,13.0
DeAndre Carter,LV,3.5,38.8,0.0,0.0,0.0,0.0,0.3,13.9
Kendall Hinton,DEN,6.7,46.4,0.0,0.0,0.0,0.0,0.1,15.3
Penny Hart,ATL,8.9,103.0,0.5,0.0,0.0,0.0,0.1,21.8
Tre'Quan Smith,NO,3.4,42.3,0.1,0.0,0.0,0.0,0.1,13.9
Dee Eskridge,SEA,5.1,31.3,0.0,1.3,12.5,0.0,0.1,15.5
Dareke Young,SEA,8.1,92.6,0.7,0.0,0.0,0.0,0.1,21.2
Phillip Dorsett II,LV,3.2,34.7,0.0,0.0,0.0,0.0,0.1,13.5
Nelson Agholor,BAL,2.9,28.9,0.1,0.0,0.0,0.0,0.5,10.1
Scott Miller,ATL,4.1,47.1,0.0,0.0,0.0,0.0,0.0,13.2
Jamison Crowder,NYG,3.4,31.1,0.0,0.0,0.0,0.0,0.1,7.8
Shi Smith,CAR,3.7,62.1,0.0,0.0,0.0,0.0,0.2,17.8
Velus Jones Jr.,CHI,3.0,58.8,0.0,0.0,0.0,0.0,0.1,12.5
Justin Shorter,BUF,7.3,70.1,0.0,0.0,0.0,0.0,0.0,18.1
Damiere Byrd,CAR,6.0,78.5,0.5,0.0,0.7,0.0,0.0,22.8
Denzel Mims,DET,2.8,39.7,0.0,0.0,0.0,0.0,0.0,13.4
Joseph Ngata,PHI,5.9,68.3,0.5,0.0,0.0,0.0,0.0,15.7
Tre Tucker,LV,4.2,48.4,0.0,0.0,0.0,0.0,0.1,17.2
Kaylon Geiger Sr.,TB,5.2,66.5,0.4,0.0,5.7,0.1,0.0,20.4
Jalen Reagor,MIN,5.2,51.6,0.0,1.3,6.1,0.0,0.1,15.6
Byron Pringle,WAS,6.8,46.3,0.0,0.0,0.0,0.0,0.1,14.2
KaVontae Turpin,DAL,3.5,22.4,0.0,0.0,0.0,0.0,0.1,9.1
Jakeem Grant Sr.,CLE,3.1,34.9,0.2,0.0,0.0,0.0,0.0,9.2
Dante Pettis,CHI,2.4,29.4,0.0,0.0,0.0,0.0,0.0,10.1
Gunner Olszewski,PIT,1.4,38.5,0.2,0.0,0.0,0.0,0.2,8.7
Ashton Dulin,IND,4.5,56.5,0.0,0.4,2.4,0.0,0.1,13.5
River Cracraft,MIA,3.6,42.0,0.2,0.0,0.0,0.0,0.0,10.1
Rakim Jarrett,TB,3.4,38.3,0.3,0.0,0.0,0.0,0.0,14.3
Erik Ezukanma,MIA,3.6,42.2,0.0,0.0,0.0,0.0,0.1,10.9
Ray-Ray McCloud III,SF,3.2,28.2,0.0,0.6,9.1,0.1,0.1,10.6
Ronnie Bell,SF,4.4,57.1,0.3,0.0,4.7,0.0,0.0,17.3
Darrius Shepherd,LAC,4.2,57.2,0.3,0.0,5.0,0.0,0.0,17.2
Lance McCutcheon,LAR,1.1,43.0,0.1,0.0,0.0,0.0,0.0,10.2
Kevin Austin Jr.,JAC,4.3,53.9,0.3,0.0,1.9,0.0,0.0,16.3
Cody Thompson,SEA,3.7,43.6,0.2,0.0,0.0,0.0,0.0,9.3
Tim Jones,JAC,1.2,26.4,0.1,0.0,0.0,0.0,0.1,8.3
Maurice Alexander,DET,3.6,48.2,0.3,0.0,0.0,0.0,0.0,10.1
Jason Moore Jr.,DET,3.9,50.9,0.2,0.0,0.0,0.0,0.0,10.4
Isaiah Coulter,BUF,3.7,44.7,0.3,0.0,0.0,0.0,0.0,9.7
Trinity Benson,DET,3.5,46.8,0.3,0.0,0.0,0.0,0.0,9.9
Bo Melton,GB,3.7,44.5,0.3,0.0,2.6,0.0,0.0,13.9
Dezmon Patmon,BUF,3.7,44.2,0.3,0.0,0.0,0.0,0.0,9.7
Stanley Morgan Jr.,CIN,3.8,42.9,0.3,0.0,0.0,0.0,0.0,9.7
Danny Gray,SF,0.0,25.3,0.0,0.0,0.0,0.0,0.1,6.1
Simi Fehoko,DAL,3.6,43.1,0.3,0.0,0.0,0.0,0.0,9.5
Seth Williams,JAC,3.7,47.4,0.2,0.0,0.0,0.0,0.0,9.9
Dennis Houston,DAL,3.5,42.8,0.3,0.0,0.0,0.0,0.0,9.5
Jacob Harris,JAC,3.7,46.5,0.2,0.0,0.0,0.0,0.0,9.8
Cody Chrest,GB,3.4,43.1,0.3,0.0,3.2,0.0,0.0,13.3
KeeSean Johnson,BUF,3.6,41.2,0.3,0.0,0.0,0.0,0.0,9.3
Easop Winston Jr.,SEA,3.3,43.5,0.2,0.0,0.0,0.0,0.0,8.9
Montrell Washington,DEN,2.1,40.5,0.2,0.0,0.0,0.0,0.0,8.1
Andre Baccellia,ARI,3.7,46.2,0.2,0.0,0.0,0.0,0.0,9.2
Jalen Virgil,DEN,3.4,43.3,0.3,0.0,0.0,0.0,0.0,9.1
Brandon Johnson,DEN,3.3,40.8,0.2,0.0,0.0,0.0,0.0,9.0
Andy Isabella,BUF,1.3,39.1,0.1,0.0,0.0,0.0,0.0,8.6
Dax Milne,WAS,3.3,28.0,0.0,0.0,0.0,0.0,0.3,8.7
Matthew Slater,NE,0.9,40.6,0.2,0.0,0.0,0.0,0.0,7.2
Joe Reed,CHI,1.7,29.2,0.2,0.0,0.0,0.0,0.0,6.1
Austin Trammell,LAR,3.3,42.7,0.2,0.0,0.0,0.0,0.0,8.8
C.J. Saunders,CAR,3.4,40.2,0.2,0.0,0.0,0.0,0.0,8.6
Cam Sims,LV,3.4,41.0,0.0,0.0,0.0,0.0,0.0,8.6
Keke Coutee,MIA,3.4,39.0,0.2,0.0,0.0,0.0,0.0,8.3
Kawaan Baker,NO,3.3,40.0,0.2,0.0,0.0,0.0,0.0,8.4
Keelan Doss,LAC,2.4,40.2,0.2,0.0,3.4,0.0,0.0,10.6
Keelan Cole Sr.,LV,3.3,38.8,0.2,0.0,0.0,0.0,0.0,8.3
Dez Fitzpatrick,PIT,3.2,39.0,0.2,0.0,0.0,0.0,0.0,8.3
Cody White,PIT,3.3,38.6,0.2,0.0,0.0,0.0,0.0,8.2
Jaelon Darden,CLE,1.5,38.4,0.2,0.0,0.0,0.0,0.0,7.2
Michael Woods II,CLE,3.1,38.7,0.2,0.0,0.0,0.0,0.0,8.0
Mason Kinsey,TEN,3.1,38.5,0.2,0.0,0.0,0.0,0.0,8.0
Anthony Schwartz,CLE,3.0,38.5,0.2,0.0,0.0,0.0,0.0,7.9
Tylan Wallace,BAL,3.0,35.0,0.0,0.0,0.0,0.0,0.0,7.7
Chris Conley,SF,3.0,34.8,0.2,0.0,0.0,0.0,0.0,7.8
Mike Strachan,IND,2.8,35.0,0.2,0.0,0.0,0.0,0.0,7.2
Trent Taylor,CIN,0.6,26.8,0.1,0.0,0.0,0.0,0.0,7.5
Vyncint Smith,IND,2.8,35.0,0.2,0.0,0.0,0.0,0.0,7.2
Racey McMath,TEN,3.0,33.7,0.0,0.0,0.0,0.0,0.0,7.8
Josh Ali,ATL,2.8,32.3,0.2,0.0,0.0,0.0,0.0,7.1
Jalen Camp,HOU,0.9,26.3,0.1,0.0,0.0,0.0,0.0,7.1
Daurice Fountain,CHI,2.5,29.3,0.2,0.0,0.0,0.0,0.0,6.5
Nsimba Webster,CHI,2.5,29.1,0.2,0.0,0.0,0.0,0.0,6.4
Greg Ward,PHI,2.5,30.2,0.2,0.0,0.2,0.0,0.0,8.9
Keith Kirkwood,NO,1.6,20.3,0.1,0.0,0.0,0.0,0.0,6.8
James Proche II,BAL,0.7,11.7,0.0,0.0,0.0,0.0,0.0,3.5
Miles Boykin,PIT,0.0,16.8,0.0,0.0,0.0,0.0,0.0,3.5
Alex Erickson,NYJ,0.5,9.2,0.1,0.0,0.0,0.0,0.0,3.7
Breshad Perriman,IND,0.9,14.7,0.1,0.0,0.7,0.0,0.0,3.8
Jason Brownlee,NYJ,0.8,9.7,0.1,0.0,0.4,0.0,0.0,3.1
Kirk Merritt,NO,0.1,5.9,0.0,0.0,0.3,0.0,0.0,1.1
Laquon Treadwell,BAL,0.1,2.4,0.0,0.0,0.0,0.0,0.0,0.5
Demetric Felton Jr.,CLE,0.0,81.8,0.0,0.3,2.1,0.0,0.1,0.0
Bryce Ford-Wheaton,NYG,0.0,46.6,0.0,0.2,1.2,0.0,0.0,0.0
Jalen Brooks,DAL,0.0,46.6,0.0,0.2,1.2,0.0,0.0,0.0
Kayshon Boutte,NE,0.0,388.5,0.3,1.6,9.8,0.1,0.3,0.0
Xavier Hutchinson,HOU,0.0,226.0,0.0,0.9,5.6,0.0,0.2,0.0
Andrei Iosivas,CIN,0.0,105.5,0.0,0.4,2.7,0.0,0.1,0.0
N'Keal Harry,MIN,0.0,46.1,0.0,0.4,3.0,0.0,0.1,0.0
A.T. Perry,NO,0.0,250.4,0.0,1.0,6.2,0.0,0.2,0.0
Tyler Scott,CHI,0.0,213.7,0.0,0.9,5.3,0.0,0.1,0.0
