player,team,rec,rec_yds,rec_td,rush_att,rush_yds,rush_td,fumbles_lost,fp_projection
DJ Moore,CHI,75.6,1037.1,7.0,2.3,15.1,0.2,0.9,222.2
Malik Nabers,NYG,80.6,1075.8,5.8,0.5,5.0,0.0,1.2,221.4
Amari Cooper,CLE,73.2,1105.7,6.3,0.0,1.0,0.0,0.9,219.6
Zay Flowers,BAL,79.4,964.8,6.2,7.4,46.3,0.6,1.0,219.1
George Pickens,PIT,70.7,1088.6,6.1,2.6,16.9,0.0,0.9,216.0
Chris Godwin,TB,83.1,988.0,5.2,2.7,20.9,0.3,0.5,215.9
Tee Higgins,CIN,70.6,1012.7,7.3,0.0,1.0,0.0,0.5,214.8
Christian Kirk,JAC,80.9,1008.4,5.4,1.0,6.4,0.0,1.3,212.4
Rashee Rice,KC,78.1,926.1,7.1,1.5,7.0,0.0,1.0,212.1
Tank Dell,HOU,69.1,942.7,7.0,11.1,61.6,0.2,0.6,211.0
Calvin Ridley,TEN,70.4,963.5,6.9,2.9,14.8,0.0,0.5,208.5
Terry McLaurin,WAS,76.6,1018.1,4.7,0.3,2.2,0.0,0.5,205.5
Keenan Allen,CHI,79.3,889.9,5.6,1.0,6.3,0.0,1.0,200.5
Diontae Johnson,CAR,72.8,905.7,5.7,1.0,7.2,0.0,0.6,197.4
Jayden Reed,GB,64.2,796.9,5.9,8.9,73.4,1.2,0.6,192.3
DeAndre Hopkins,TEN,65.3,860.6,5.8,0.3,2.8,0.0,0.5,185.2
Jaxon Smith-Njigba,SEA,72.2,793.6,5.2,0.0,2.0,0.0,0.6,181.6
Jordan Addison,MIN,64.2,827.1,5.7,0.3,4.0,0.0,0.5,180.4
Courtland Sutton,DEN,63.8,820.6,5.8,0.0,1.2,0.0,1.3,178.4
Rome Odunze,CHI,62.2,846.9,5.3,1.0,6.4,0.0,1.1,177.5
Ladd McConkey,LAC,66.0,821.6,5.1,1.1,6.7,0.0,1.1,176.9
Christian Watson,GB,53.4,775.7,6.9,4.1,24.3,0.3,0.5,175.6
Xavier Worthy,KC,56.6,821.6,5.9,3.7,23.2,0.1,0.8,175.1
Brian Thomas Jr.,JAC,63.2,831.7,5.0,0.7,6.0,0.0,1.1,174.8
Jerry Jeudy,CLE,62.0,849.8,4.3,0.3,5.3,0.0,0.6,172.2
Hollywood Brown,KC,57.8,769.6,6.1,1.9,13.6,0.0,0.4,172.1
Tyler Lockett,SEA,65.5,757.3,5.1,0.0,1.2,0.0,0.5,171.1
Joshua Palmer,LAC,62.1,786.3,4.7,0.3,2.8,0.0,0.9,167.6
Jakobi Meyers,LV,64.7,728.9,4.6,2.4,15.6,0.3,0.5,167.5
Curtis Samuel,BUF,61.0,662.9,4.6,11.3,66.7,1.0,0.5,166.5
Jameson Williams,DET,53.8,758.6,4.7,4.5,42.0,0.7,0.6,165.4
Adam Thielen,CAR,69.2,695.5,4.5,0.3,3.0,0.0,0.6,164.7
Khalil Shakir,BUF,59.3,769.1,4.6,0.3,4.0,0.0,0.2,163.8
Mike Williams,NYJ,56.2,753.5,4.9,2.3,9.2,0.0,0.5,160.9
Brandin Cooks,DAL,56.2,687.7,5.6,3.4,20.5,0.1,0.5,159.9
Keon Coleman,BUF,55.8,745.4,5.0,1.0,4.8,0.0,1.1,158.6
Romeo Doubs,GB,55.9,687.0,5.6,0.0,1.5,0.0,0.5,157.3
DeMario Douglas,NE,60.9,737.1,3.2,8.4,44.1,0.1,0.9,157.1
Gabe Davis,JAC,49.6,733.6,5.4,0.3,1.3,0.0,0.9,153.9
Rashid Shaheed,NO,50.3,728.3,4.2,4.3,33.2,0.0,0.9,149.9
Darnell Mooney,ATL,50.9,706.8,4.1,2.1,12.1,0.1,0.2,147.7
Ja'Lynn Polk,NE,57.3,702.3,3.2,0.7,5.8,0.0,0.8,145.6
Josh Downs,IND,56.0,639.6,3.3,0.0,5.3,0.0,0.5,139.5
Wan'Dale Robinson,NYG,58.7,549.9,2.7,8.1,58.1,0.5,0.5,137.2
Adonai Mitchell,IND,48.2,653.2,3.7,0.7,4.8,0.0,0.8,134.8
Michael Wilson,ARI,49.0,641.4,3.7,0.0,1.3,0.0,0.2,134.8
Dontayvion Wicks,GB,45.6,609.6,4.7,0.3,3.8,0.0,0.5,134.3
Demarcus Robinson,LAR,46.2,592.6,4.4,0.3,7.8,0.0,0.6,131.6
Rashod Bateman,BAL,46.1,605.0,3.5,0.3,4.5,0.0,0.2,127.7
Xavier Legette,CAR,46.0,597.4,3.0,2.8,17.2,0.1,0.4,125.3
Kendrick Bourne,NE,46.5,562.9,3.5,2.3,15.8,0.0,0.5,124.5
DJ Chark Jr.,LAC,38.4,554.1,4.7,0.0,1.8,0.0,0.5,121.2
Tim Patrick,DEN,40.8,528.7,3.8,0.0,2.3,0.0,0.1,116.5
Darius Slayton,NYG,39.7,569.2,3.0,0.0,1.3,0.0,0.1,114.5
Jalen McMillan,TB,42.1,502.4,3.2,0.7,7.5,0.0,0.7,110.6
Tyler Boyd,TEN,46.0,497.8,2.4,1.3,7.6,0.0,0.5,110.2
Odell Beckham Jr.,MIA,37.4,510.0,3.5,0.0,2.3,0.0,0.4,108.5
Quentin Johnston,LAC,39.2,488.7,3.1,1.7,6.8,0.0,0.1,107.3
Ricky Pearsall,SF,37.1,477.5,3.5,2.2,14.5,0.1,0.7,106.0
Jermaine Burton,CIN,38.0,482.2,3.2,0.7,4.3,0.0,0.7,104.2
Jalin Hyatt,NYG,39.6,501.2,2.3,0.0,1.0,0.0,0.3,103.3
Marvin Mims Jr.,DEN,36.5,502.2,2.4,5.6,25.1,0.1,1.2,101.8
Luke McCaffrey,WAS,39.3,467.2,2.3,2.0,15.5,0.0,0.4,101.0
Roman Wilson,PIT,36.6,474.1,2.8,0.7,10.0,0.0,0.4,100.9
Jahan Dotson,PHI,37.3,458.7,3.0,0.0,2.0,0.0,0.5,100.5
Jalen Tolbert,DAL,36.9,456.9,3.0,0.0,2.3,0.0,0.2,100.1
Tre Tucker,LV,35.0,424.6,2.4,6.0,39.8,0.2,0.3,96.4
Elijah Moore,CLE,37.0,426.1,2.5,4.4,14.7,0.0,0.4,95.3
Malachi Corley,NYJ,35.5,394.9,2.7,4.4,30.0,0.2,0.1,95.0
Troy Franklin,DEN,35.1,447.5,2.7,1.0,4.7,0.0,0.7,94.8
Greg Dortch,ARI,38.0,387.8,2.4,3.2,21.2,0.1,0.1,93.3
Josh Reynolds,DEN,33.1,428.4,2.9,0.0,1.3,0.0,0.4,92.6
Andrei Iosivas,CIN,33.7,393.0,3.0,0.0,3.3,0.0,0.2,91.1
Ray-Ray McCloud III,ATL,33.9,348.4,2.6,6.9,46.8,0.2,0.2,90.0
Jonathan Mingo,CAR,34.5,404.6,2.0,0.0,3.0,0.0,0.1,87.0
Dyami Brown,WAS,26.6,365.4,2.3,0.0,2.0,0.0,0.0,77.1
Zay Jones,ARI,30.3,347.3,2.1,0.0,2.3,0.0,0.7,76.8
Treylon Burks,TEN,26.9,357.5,1.8,1.8,18.7,0.1,0.6,74.3
Cedrick Wilson Jr.,NO,25.6,319.7,2.6,0.3,2.3,0.0,0.1,73.5
Trey Palmer,TB,26.9,321.9,2.0,4.2,20.2,0.1,0.2,73.2
Parker Washington,JAC,27.0,288.4,2.1,0.0,6.0,0.0,0.0,69.3
Van Jefferson,PIT,24.1,326.8,1.9,0.0,4.0,0.0,0.1,68.3
Alec Pierce,IND,22.6,341.4,1.9,0.0,1.3,0.0,0.0,68.2
Cedric Tillman,CLE,24.7,313.3,2.0,0.0,1.7,0.0,0.2,67.6
Calvin Austin III,PIT,24.9,288.8,1.6,4.5,36.2,0.1,0.2,67.5
Devontez Walker,BAL,23.8,291.5,2.2,0.0,3.5,0.0,0.0,66.1
Nelson Agholor,BAL,23.3,291.9,2.1,0.0,2.0,0.0,0.1,65.2
KaVontae Turpin,DAL,18.7,220.2,2.7,8.7,66.9,0.4,0.4,64.9
Kalif Raymond,DET,23.7,287.0,1.6,2.2,24.6,0.1,0.2,64.3
A.T. Perry,NO,20.0,296.6,2.3,0.3,1.8,0.0,0.0,63.7
Olamide Zaccheaus,WAS,23.3,294.1,1.7,0.0,5.0,0.0,0.0,63.5
Jalen Nailor,MIN,23.8,296.9,1.5,0.0,0.3,0.0,0.0,62.3
Jauan Jennings,SF,21.5,264.9,1.7,0.0,3.3,0.0,0.1,58.3
Xavier Gipson,NYJ,19.1,218.5,1.6,4.6,32.6,0.2,0.1,54.4
Javon Baker,NE,20.3,243.7,1.4,0.0,7.3,0.0,0.0,53.4
Tutu Atwell,LAR,18.4,242.4,1.2,2.2,14.1,0.1,0.1,51.8
Allen Lazard,NYJ,18.1,231.8,1.7,0.0,0.7,0.0,0.1,51.3
K.J. Osborn,NE,18.1,222.6,1.4,0.0,2.0,0.0,0.0,48.6
Brandon Johnson,DEN,14.4,190.6,2.5,0.0,2.3,0.0,0.0,48.4
KhaDarel Hodge,ATL,17.0,226.7,1.4,0.0,0.0,0.0,0.2,47.6
Trenton Irwin,CIN,17.1,218.0,1.5,0.0,1.5,0.0,0.1,47.6
Noah Brown,HOU,15.4,213.0,1.4,0.0,1.0,0.0,0.1,45.3
Lil'Jordan Humphrey,DEN,12.0,156.8,2.6,0.0,0.0,0.0,0.0,43.2
Jake Bobo,SEA,15.0,174.0,1.3,4.2,18.4,0.2,0.1,42.7
Quez Watkins,PIT,14.0,196.0,1.0,0.0,5.0,0.0,0.0,40.1
Mack Hollins,BUF,13.8,177.4,1.3,0.0,0.0,0.0,0.0,39.0
Bub Means,NO,13.2,160.0,1.1,0.0,0.0,0.0,0.0,35.5
Brandon Powell,MIN,14.4,143.6,0.9,1.9,14.6,0.0,0.1,35.3
Tyquan Thornton,NE,12.8,159.9,0.9,1.0,6.6,0.0,0.1,34.6
Kadarius Toney,KC,11.0,121.5,0.8,7.5,44.4,0.2,0.1,33.9
Justin Watson,KC,11.3,158.6,1.1,0.0,0.0,0.0,0.1,33.8
Cornelius Johnson,LAC,11.0,166.0,1.0,0.0,0.0,0.0,0.0,33.6
Malik Washington,MIA,11.7,145.2,0.9,2.1,13.3,0.1,0.0,33.0
Ryan Flournoy,DAL,12.0,141.2,1.1,0.0,0.0,0.0,0.0,32.5
Jamison Crowder,WAS,13.8,137.2,0.8,0.0,0.0,0.0,0.1,32.0
Jamari Thrash,CLE,11.0,141.0,1.0,0.0,6.0,0.0,0.0,31.7
Johnny Wilson,PHI,11.9,141.2,0.9,0.0,2.5,0.0,0.0,31.4
Mason Tipton,NO,12.0,131.0,1.0,0.0,0.0,0.0,0.0,31.1
Jacob Cowing,SF,11.0,134.0,1.0,0.0,6.0,0.0,0.0,31.0
Tahj Washington,MIA,11.0,131.0,1.0,0.0,0.0,0.0,0.0,30.1
Marquez Valdes-Scantling,BUF,9.0,139.4,1.1,0.0,1.0,0.0,0.0,29.3
Casey Washington,ATL,10.6,128.0,1.0,0.0,0.0,0.0,0.0,29.3
Tejhaun Palmer,ARI,11.0,122.0,1.0,0.0,0.0,0.0,0.0,29.2
Marcus Rosemy-Jacksaint,WAS,10.0,126.0,1.0,0.0,6.0,0.0,0.0,29.2
Jordan Whittington,LAR,10.8,129.6,0.9,0.0,0.0,0.0,0.0,29.0
Nikko Remigio,KC,10.0,130.0,1.0,0.0,0.0,0.0,0.0,29.0
Parris Campbell,PHI,12.1,123.9,0.8,0.0,1.7,0.0,0.1,29.0
Devaughn Vele,DEN,10.0,123.0,1.0,0.0,0.0,0.0,0.0,28.3
Russell Gage,BAL,10.0,114.0,1.0,0.0,3.0,0.0,0.0,27.7
Tyler Scott,CHI,9.5,107.8,0.9,2.1,18.2,0.1,0.0,27.4
Jalen Brooks,DAL,10.9,99.6,0.7,0.0,0.0,0.0,0.0,25.2
Donovan Peoples-Jones,DET,8.8,120.0,0.7,0.0,1.3,0.0,0.0,24.9
Trent Sherfield Sr.,MIN,9.3,114.6,0.7,0.0,1.3,0.0,0.0,24.7
Ainias Smith,PHI,8.7,108.4,0.7,0.0,3.0,0.0,0.0,24.3
Brenden Rice,LAC,8.9,106.8,0.7,0.0,2.0,0.0,0.0,24.2
Skyy Moore,KC,8.7,101.4,0.8,0.0,3.0,0.0,0.1,23.7
Isaiah Hodgins,NYG,8.7,108.9,0.6,0.0,2.0,0.0,0.0,23.3
D.J. Montgomery,IND,8.8,105.3,0.6,0.0,3.0,0.0,0.0,23.1
Danny Gray,SF,7.0,94.0,1.0,0.0,4.0,0.0,0.0,22.8
Derius Davis,LAC,7.0,81.1,0.6,6.7,38.6,0.1,0.1,22.8
Nick Westbrook-Ikhine,TEN,8.1,108.0,0.6,0.0,1.3,0.0,0.0,22.6
Mecole Hardman Jr.,KC,7.6,96.4,0.7,0.0,13.0,0.0,0.0,22.6
Allen Robinson II,NYG,9.0,89.0,0.7,0.0,2.0,0.0,0.0,22.2
Xavier Hutchinson,HOU,7.9,98.5,0.6,0.0,9.5,0.0,0.0,22.2
Chris Moore,ARI,7.8,96.5,0.6,0.0,5.0,0.0,0.0,21.7
Rakim Jarrett,TB,7.8,97.3,0.6,0.0,5.0,0.0,0.0,21.6
Robbie Chosen,SF,7.6,89.5,0.8,0.0,2.0,0.0,0.0,21.5
Isaiah McKenzie,NYG,9.0,80.0,0.5,1.9,10.1,0.1,0.1,21.4
David Moore,CAR,7.5,100.5,0.6,0.0,1.7,0.0,0.1,21.2
Robert Woods,HOU,8.3,86.8,0.6,0.0,2.0,0.0,0.0,20.9
David Bell,CLE,8.4,90.2,0.6,0.0,1.3,0.0,0.0,20.9
Devin Duvernay,JAC,8.1,82.6,0.4,3.3,16.9,0.1,0.1,20.8
Anthony Gould,IND,7.6,89.5,0.7,0.0,0.0,0.0,0.0,20.5
Ihmir Smith-Marsette,CAR,8.6,67.0,0.4,2.1,18.1,0.1,0.0,20.1
Charlie Jones,CIN,7.4,90.0,0.6,0.0,1.7,0.0,0.0,20.1
Braxton Berrios,MIA,8.2,79.5,0.5,0.0,2.7,0.0,0.0,19.4
Chris Blair,ATL,7.2,82.2,0.6,0.0,0.0,0.0,0.1,19.0
John Metchie III,HOU,6.9,81.6,0.5,0.0,2.7,0.0,0.0,18.5
Nsimba Webster,CHI,6.9,80.7,0.6,0.0,0.0,0.0,0.0,18.4
Justyn Ross,KC,6.1,77.1,0.7,0.0,0.0,0.0,0.0,18.0
Jason Brownlee,NYJ,6.3,78.6,0.6,0.0,1.5,0.0,0.0,17.9
Jalen Guyton,LV,6.0,79.9,0.6,0.0,2.0,0.0,0.0,17.7
Ronnie Bell,SF,6.3,76.0,0.6,0.0,2.0,0.0,0.0,17.6
Kayshon Boutte,NE,6.3,78.6,0.5,0.0,2.5,0.0,0.0,17.6
Zach Pascal,ARI,5.9,74.8,0.6,0.0,2.0,0.0,0.0,17.3
Sterling Shepard,TB,7.0,71.3,0.5,0.0,0.0,0.0,0.1,17.3
Deonte Harty,BAL,5.9,72.2,0.6,0.0,5.0,0.0,0.0,17.1
Ashton Dulin,IND,6.1,70.4,0.6,0.0,2.0,0.0,0.0,17.1
KJ Hamler,BUF,5.4,74.1,0.6,0.0,2.5,0.0,0.0,16.5
Laviska Shenault Jr.,SEA,5.8,61.5,0.2,3.2,28.9,0.1,0.1,16.5
Jalen Reagor,NE,5.5,71.4,0.6,0.0,2.0,0.0,0.0,16.3
Kyle Philips,TEN,6.6,78.0,0.3,0.0,0.5,0.0,0.0,16.3
Bo Melton,GB,5.9,68.8,0.5,1.0,6.3,0.0,0.1,16.3
Damiere Byrd,BUF,5.7,80.8,0.3,0.0,2.0,0.0,0.0,15.9
Michael Woods II,CLE,5.3,68.9,0.6,0.0,2.0,0.0,0.0,15.9
Ben Skowronek,HOU,5.4,65.9,0.6,0.0,2.0,0.0,0.0,15.7
Malik Heath,GB,5.4,64.6,0.6,0.0,1.5,0.0,0.0,15.6
Chris Conley,SF,5.3,65.0,0.6,0.0,2.0,0.0,0.0,15.5
Dee Eskridge,SEA,5.3,64.8,0.3,4.3,15.4,0.1,0.0,15.5
Tim Jones,JAC,4.9,57.0,0.6,0.0,2.0,0.0,0.0,14.3
Scotty Miller,PIT,5.6,69.5,0.3,0.0,1.3,0.0,0.0,14.2
Equanimeous St. Brown,NO,4.3,56.8,0.6,0.0,2.0,0.0,0.0,13.7
River Cracraft,MIA,6.9,51.6,0.1,0.0,0.0,0.0,0.0,12.7
Tre'Quan Smith,DET,6.4,49.2,0.1,0.0,0.0,0.0,0.0,11.9
Terrace Marshall Jr.,CAR,4.9,61.1,0.1,0.0,2.0,0.0,0.0,11.9
Josh Ali,ATL,3.6,44.0,0.3,0.0,0.0,0.0,0.0,10.0
Tylan Wallace,BAL,4.0,50.7,0.1,0.0,2.0,0.0,0.0,9.9
Andre Baccellia,ARI,3.8,41.7,0.3,0.0,0.0,0.0,0.0,9.7
Racey McMath,DAL,3.4,42.4,0.3,0.0,0.0,0.0,0.0,9.7
Tyler Johnson,LAR,3.4,40.3,0.3,0.0,0.0,0.0,0.0,9.4
Dareke Young,SEA,3.4,39.8,0.3,0.0,0.0,0.0,0.0,8.9
Easop Winston Jr.,SEA,3.4,39.5,0.3,0.0,0.0,0.0,0.0,8.9
Denzel Mims,JAC,3.4,39.9,0.2,0.0,0.0,0.0,0.0,8.6
DJ Turner,LV,3.3,37.4,0.2,0.0,0.0,0.0,0.1,8.1
Jaelon Darden,CLE,3.2,37.2,0.2,0.0,0.0,0.0,0.0,8.1
Jha'Quan Jackson,TEN,4.0,41.0,0.0,0.0,0.0,0.0,0.0,8.1
Britain Covey,PHI,3.6,38.9,0.1,0.0,0.0,0.0,0.0,8.1
James Proche II,CLE,3.2,37.0,0.2,0.0,0.0,0.0,0.0,8.0
Miles Boykin,NYG,3.3,36.2,0.2,0.0,0.0,0.0,0.0,7.9
Phillip Dorsett II,DEN,2.9,31.8,0.2,0.0,0.0,0.0,0.0,7.0
Trishton Jackson,MIN,2.5,27.7,0.2,0.0,0.0,0.0,0.0,6.5
N'Keal Harry,MIN,2.0,22.3,0.2,0.0,0.0,0.0,0.0,5.3
Byron Pringle,WAS,2.4,20.3,0.1,0.0,1.0,0.0,0.0,5.2
Velus Jones Jr.,CHI,1.9,25.0,0.1,0.0,3.0,0.0,0.0,5.2
Andy Isabella,BUF,1.8,23.0,0.2,0.0,0.0,0.0,0.0,5.1
Tom Kennedy,DET,1.7,22.2,0.2,0.0,0.0,0.0,0.0,4.9
Daurice Fountain,DET,1.7,22.0,0.2,0.0,0.0,0.0,0.0,4.9
Maurice Alexander,DET,1.7,22.0,0.2,0.0,0.0,0.0,0.0,4.9
Montrell Washington,KC,1.8,21.2,0.2,0.0,0.0,0.0,0.0,4.9
Braylon Sanders,MIA,1.8,20.2,0.2,0.0,0.0,0.0,0.0,4.9
Samori Toure,GB,1.7,21.2,0.2,0.0,0.0,0.0,0.0,4.8
Erik Ezukanma,MIA,1.8,20.2,0.2,0.0,0.0,0.0,0.0,4.8
Elijah Cooks,JAC,1.8,19.7,0.2,0.0,0.0,0.0,0.0,4.8
Seth Williams,JAC,1.8,19.9,0.2,0.0,0.0,0.0,0.0,4.8
Collin Johnson,CHI,1.7,20.5,0.2,0.0,0.0,0.0,0.0,4.8
Simi Fehoko,LAC,1.7,20.3,0.2,0.0,0.0,0.0,0.0,4.8
Anthony Schwartz,MIA,1.7,20.0,0.2,0.0,0.0,0.0,0.0,4.7
Martavis Bryant,WAS,1.7,20.1,0.2,0.0,0.0,0.0,0.0,4.7
DeAndre Carter,CHI,2.0,21.0,0.0,0.0,6.0,0.0,0.0,4.7
Stanley Morgan Jr.,NO,1.7,19.7,0.2,0.0,0.0,0.0,0.0,4.7
Cody White,SEA,1.7,19.5,0.2,0.0,0.0,0.0,0.0,4.7
Dax Milne,LV,1.7,19.9,0.2,0.0,0.0,0.0,0.0,4.7
Cephus Johnson III,TB,1.7,19.6,0.2,0.0,0.0,0.0,0.0,4.6
Malik Taylor,NYJ,1.7,19.2,0.2,0.0,0.0,0.0,0.0,4.6
Irvin Charles,NYJ,1.7,19.2,0.2,0.0,0.0,0.0,0.0,4.6
Lance McCutcheon,NYJ,1.7,19.0,0.2,0.0,0.0,0.0,0.0,4.6
Mason Kinsey,TEN,1.5,19.3,0.2,0.0,0.0,0.0,0.0,4.5
Colton Dowell,TEN,1.5,19.3,0.2,0.0,0.0,0.0,0.0,4.5
Jacob Harris,PHI,1.6,18.4,0.2,0.0,0.0,0.0,0.0,4.5
Tyrie Cleveland,IND,1.5,18.4,0.2,0.0,0.0,0.0,0.0,4.4
Juwann Winfree,IND,1.5,18.0,0.2,0.0,0.0,0.0,0.0,4.4
Kristian Wilkerson,LV,1.5,17.5,0.2,0.0,0.0,0.0,0.0,4.3
Mike Strachan,CAR,1.5,19.7,0.1,0.0,0.0,0.0,0.0,4.2
Jalen Virgil,DEN,1.5,17.4,0.2,0.0,0.0,0.0,0.0,4.2
Dez Fitzpatrick,PIT,1.5,16.6,0.2,0.0,0.0,0.0,0.0,4.1
Gunner Olszewski,NYG,1.7,17.8,0.1,0.0,0.0,0.0,0.0,4.1
David Sills,DEN,1.5,16.5,0.1,0.0,0.0,0.0,0.0,4.0
Kawaan Baker,NE,1.5,19.5,0.1,0.0,0.0,0.0,0.0,3.8
Quintez Cephus,HOU,0.5,1.5,0.1,0.0,0.0,0.0,0.0,1.1
