player,team,rush_att,rush_yds,rush_td,rec,rec_yds,rec_td,fumbles_lost,fp_projection
Tarik Cohen,CHI,6.8,17.4,0.1,3.7,24.3,0.1,0.1,10.4
Kareem Hunt,CLE,6.4,24.3,0.1,3.0,22.2,0.1,0.0,10.6
Chris Thompson,JAC,2.9,12.2,0.0,3.2,23.3,0.0,0.1,8.5
James White,NE,2.4,10.1,0.0,3.7,33.6,0.0,0.0,10.6
Ronald Jones II,TB,8.1,33.3,0.2,1.4,9.1,0.0,0.1,7.9
Marlon Mack,IND,9.8,44.1,0.3,0.8,5.7,0.0,0.1,8.9
Leonard Fournette,TB,10.4,40.8,0.0,1.8,10.7,0.0,0.0,9.8
Jordan Howard,MIA,10.4,43.4,0.1,1.0,7.0,0.0,0.1,8.5
Cam Akers,LAR,11.2,19.6,0.1,0.8,6.2,0.0,0.1,5.6
Sony Michel,NE,10.5,42.7,0.1,0.7,4.4,0.0,0.1,7.7
David Montgomery,CHI,11.8,36.9,0.0,1.4,7.7,0.0,0.1,11.6
Duke Johnson,HOU,3.2,14.2,0.0,2.5,21.5,0.0,0.1,7.8
Kerryon Johnson,DET,8.7,37.2,0.0,1.2,11.0,0.0,0.1,8.3
Phillip Lindsay,DEN,8.5,33.4,0.1,1.2,9.0,0.0,0.0,7.6
J.K. Dobbins,BAL,9.7,18.2,0.1,0.7,4.5,0.0,0.1,4.9
Zack Moss,BUF,10.1,17.8,0.1,0.7,6.1,0.0,0.1,5.0
D'Andre Swift,DET,8.8,11.8,0.1,1.2,9.1,0.0,0.1,4.9
Tony Pollard,DAL,5.9,25.6,0.0,1.2,9.9,0.0,0.1,7.1
Jerick McKinnon,SF,6.9,24.4,0.0,1.0,7.1,0.0,0.1,7.5
Adrian Peterson,DET,6.5,25.2,0.0,0.8,5.6,0.0,0.1,5.6
Boston Scott,PHI,7.6,16.4,0.0,1.1,8.5,0.0,0.1,6.2
Darrel Williams,KC,5.4,16.4,0.0,0.9,6.7,0.0,0.0,6.9
Latavius Murray,NO,8.5,23.4,0.0,0.7,4.4,0.0,0.0,5.8
Tevin Coleman,SF,7.8,21.9,0.1,0.5,3.5,0.0,0.0,4.8
Nyheim Hines,IND,3.0,11.0,0.0,1.7,14.6,0.0,0.0,6.1
Malcolm Brown,LAR,4.6,19.0,0.2,0.6,4.5,0.0,0.0,4.2
Alexander Mattison,MIN,7.1,24.8,0.0,0.9,6.8,0.0,0.1,5.8
Joshua Kelley,LAC,8.1,10.2,0.0,0.5,3.9,0.0,0.1,3.5
Bryce Love,WAS,6.5,22.3,0.0,1.2,8.8,0.0,0.0,7.9
Jalen Richard,LV,4.1,15.2,0.0,1.1,9.1,0.0,0.1,6.3
Matt Breida,MIA,8.1,2.8,0.0,0.6,4.0,0.0,0.1,2.5
Jamaal Williams,GB,3.4,13.9,0.0,1.4,11.4,0.0,0.0,5.4
Devine Ozigbo,JAC,7.9,9.9,0.0,0.8,6.5,0.0,0.1,3.8
Rex Burkhead,NE,3.6,15.2,0.0,0.7,6.3,0.0,0.1,4.6
Giovani Bernard,CIN,4.5,13.0,0.0,1.3,8.3,0.0,0.0,5.1
Darrynton Evans,TEN,5.6,13.7,0.0,0.6,5.6,0.0,0.1,4.1
Benny Snell Jr.,PIT,5.2,21.4,0.0,0.2,2.0,0.0,0.1,5.4
Darrell Henderson,LAR,5.4,14.9,0.0,0.3,2.6,0.0,0.1,3.5
A.J. Dillon,GB,5.5,15.0,0.0,0.5,3.2,0.0,0.1,3.8
Carlos Hyde,SEA,5.1,21.3,0.0,0.6,4.2,0.0,0.1,4.6
Frank Gore,NYJ,7.6,16.7,0.0,0.6,5.1,0.0,0.0,3.8
Chase Edmonds,ARI,4.6,8.1,0.0,0.6,5.5,0.0,0.0,3.2
Justin Jackson,LAC,3.0,12.5,0.0,0.5,3.6,0.0,0.0,3.7
Ito Smith,ATL,3.8,12.8,0.0,1.1,7.2,0.0,0.0,4.5
LeSean McCoy,TB,2.9,11.6,0.0,0.9,5.2,0.0,0.0,3.8
James Robinson,JAC,4.6,13.3,0.0,0.6,5.8,0.0,0.0,3.7
Ryan Nall,CHI,2.6,8.1,0.0,0.8,2.7,0.0,0.0,6.3
Brian Hill,ATL,3.5,14.9,0.0,0.4,4.3,0.0,0.1,4.0
Royce Freeman,DEN,2.0,8.0,0.0,0.8,4.0,0.0,0.0,3.0
Peyton Barber,WAS,2.5,9.3,0.0,0.5,3.0,0.0,0.1,2.6
Anthony McFarland Jr.,PIT,2.1,6.2,0.0,0.5,2.4,0.0,0.1,2.4
Ryquell Armstead,JAC,2.8,7.2,0.0,2.2,5.2,0.0,0.0,0.0
Gus Edwards,BAL,1.2,5.4,0.0,0.3,1.3,0.0,0.0,1.6
Lynn Bowden Jr.,MIA,4.4,10.6,0.0,1.0,5.9,0.0,0.0,3.5
Jaylen Samuels,PIT,1.3,5.3,0.0,0.9,6.9,0.0,0.0,3.1
Ke'Shawn Vaughn,TB,0.8,3.1,0.0,0.3,1.7,0.0,0.0,1.8
Kyle Juszczyk,SF,0.8,0.0,0.0,0.7,2.1,0.0,0.0,3.1
Dion Lewis,NYG,1.6,6.1,0.0,0.7,4.5,0.0,0.0,2.4
Lamical Perine,NYJ,2.3,6.9,0.0,0.3,2.3,0.0,0.0,2.1
Patrick Laird,MIA,0.7,2.8,0.0,0.3,1.9,0.0,0.0,1.5
DeeJay Dallas,SEA,2.3,6.2,0.0,0.4,2.5,0.0,0.0,2.0
J.D. McKissic,WAS,1.3,1.6,0.0,0.2,1.7,0.0,0.0,1.9
Mike Boone,MIN,0.6,2.7,0.0,0.2,0.9,0.0,0.0,1.1
Darwin Thompson,KC,0.6,2.6,0.0,0.3,2.2,0.0,0.0,1.3
Justice Hill,BAL,0.6,2.7,0.0,0.3,2.0,0.0,0.0,1.5
Reggie Bonnafon,CAR,1.6,4.3,0.0,0.3,1.4,0.0,0.0,2.4
Travis Homer,SEA,0.9,3.8,0.0,0.4,1.6,0.0,0.0,1.8
Eno Benjamin,ARI,1.8,5.4,0.0,0.4,2.3,0.0,0.0,1.8
Wayne Gallman,NYG,0.5,2.0,0.0,0.3,1.7,0.0,0.0,1.1
Devontae Booker,LV,0.7,2.8,0.0,0.3,2.0,0.0,0.0,1.3
Ty Montgomery,NO,0.5,1.9,0.0,0.5,1.7,0.0,0.0,1.3
DeAndre Washington,KC,2.2,4.7,0.0,0.7,2.5,0.0,0.0,0.0
CJ Ham,MIN,0.3,1.4,0.0,0.4,1.3,0.0,0.0,1.2
Corey Clement,PHI,1.1,3.0,0.0,0.4,1.3,0.0,0.0,1.9
Myles Gaskin,MIA,0.8,3.3,0.0,0.4,1.1,0.0,0.0,1.6
Jordan Wilkins,IND,0.9,4.1,0.0,0.1,0.9,0.0,0.0,1.2
Bruce Miller,JAC,0.0,2.0,0.0,0.4,3.6,0.0,0.0,1.2
Ameer Abdullah,MIN,0.3,1.2,0.0,0.2,1.5,0.0,0.0,0.8
Mike Davis,CAR,0.1,0.4,0.0,0.0,0.3,0.0,0.0,0.7
T.J. Yeldon,BUF,0.2,0.7,0.0,0.3,2.7,0.0,0.0,1.1
Rashaad Penny,SEA,1.5,3.6,0.0,0.6,0.6,0.0,0.0,0.0
Artavis Pierce,CHI,1.2,3.3,0.0,0.5,1.4,0.0,0.0,0.0
Elijhaa Penny,NYG,0.0,2.2,0.0,0.2,2.2,0.0,0.0,0.9
Qadree Ollison,ATL,0.5,1.9,0.0,0.1,0.7,0.0,0.0,0.7
J.J. Taylor,NE,1.1,3.0,0.0,0.4,1.3,0.0,0.0,0.0
Patrick Ricard,BAL,0.1,0.0,0.0,0.3,0.7,0.0,0.0,0.9
Jeff Wilson,SF,0.8,2.3,0.0,0.1,0.4,0.0,0.0,0.8
Trayveon Williams,CIN,1.1,1.4,0.0,0.2,1.3,0.0,0.0,0.8
Alec Ingold,LV,0.3,1.3,0.0,0.3,1.0,0.0,0.0,0.8
Andy Janovich,CLE,0.6,1.2,0.0,0.2,0.7,0.0,0.0,0.9
Keith Smith,ATL,0.4,0.9,0.0,0.3,0.5,0.0,0.0,0.8
Buddy Howell,HOU,0.6,0.0,0.0,0.2,0.8,0.0,0.0,0.5
Derek Watt,PIT,0.3,0.1,0.0,0.2,0.6,0.0,0.0,0.5
Khari Blasingame,TEN,0.2,0.0,0.0,0.2,1.0,0.0,0.0,0.5
Trenton Cannon,CAR,0.1,0.3,0.0,0.1,0.4,0.0,0.0,0.3
Anthony Sherman,KC,0.1,0.0,0.0,0.2,0.5,0.0,0.0,0.5
Tyler Ervin,GB,0.1,0.5,0.0,0.1,0.9,0.0,0.0,0.5
Andrew Beck,DEN,0.1,0.2,0.0,0.2,0.6,0.0,0.0,0.6
Jakob Johnson,NE,0.1,0.4,0.0,0.1,0.9,0.0,0.0,0.4
Ty Johnson,DET,0.1,0.5,0.0,0.1,0.4,0.0,0.0,0.4
Patrick DiMarco,BUF,0.6,1.7,0.0,0.3,0.5,0.0,0.0,0.0
D'Ernest Johnson,CLE,0.1,0.0,0.0,0.1,0.4,0.0,0.0,0.3
Alex Armah,CAR,0.4,0.3,0.0,0.1,0.5,0.0,0.0,0.4
Taiwan Jones,BUF,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.2
Dwayne Washington,NO,0.3,1.2,0.0,0.1,0.4,0.0,0.0,0.4
Nick Bellore,SEA,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.3
Jonathan Williams,DET,0.2,0.7,0.0,0.1,0.2,0.0,0.0,0.4
Samaje Perine,CIN,0.2,0.9,0.0,0.1,0.4,0.0,0.0,0.3
Michael Burton,NO,0.1,0.0,0.0,0.1,0.2,0.0,0.0,0.3
Cullen Gillaspia,HOU,0.1,0.4,0.0,0.1,0.3,0.0,0.0,0.2
Damarea Crockett,GB,0.1,0.2,0.0,0.0,0.2,0.0,0.0,0.1
