player,team,rec,rec_yds,rec_td,rush_att,rush_yds,rush_td,fumbles_lost,fp_projection
Skyy Moore,KC,49.9,639.9,3.9,5.5,33.7,0.2,2.1,137.8
Marquez Valdes-Scantling,KC,42.2,690.1,4.2,0.7,1.9,0.0,0.1,136.3
DeVante Parker,NE,45.7,669.5,3.7,0.0,0.2,0.0,0.1,134.7
Curtis Samuel,WAS,47.9,521.3,2.6,25.7,139.4,0.8,0.5,133.4
Jonathan Mingo,CAR,46.9,643.9,3.2,1.2,12.8,0.1,0.4,131.2
K.J. Osborn,MIN,48.6,557.9,4.2,2.9,14.4,0.1,0.2,131.2
Jayden Reed,GB,47.9,601.3,3.1,2.4,16.6,0.1,0.2,128.0
Elijah Moore,CLE,44.3,601.2,3.3,4.9,25.0,0.2,0.1,127.8
Van Jefferson,LAR,42.5,613.5,3.9,0.7,5.1,0.0,0.1,127.5
Russell Gage,TB,60.5,555.0,2.0,0.9,2.2,0.0,0.4,127.5
Donovan Peoples-Jones,CLE,44.2,650.7,3.2,0.4,0.5,0.0,0.6,127.0
Isaiah Hodgins,NYG,47.3,524.2,4.6,0.0,0.6,0.0,0.7,126.1
Robert Woods,HOU,52.2,535.5,2.5,4.2,21.2,0.2,0.5,123.3
Jameson Williams,DET,39.0,583.3,3.1,1.9,20.4,0.1,0.5,117.8
Rashod Bateman,BAL,40.0,607.6,3.1,0.0,0.2,0.0,0.9,117.5
John Metchie III,HOU,43.2,561.8,2.8,0.9,8.2,0.0,0.2,117.0
Rashid Shaheed,NO,37.2,556.1,2.4,3.6,42.6,0.8,0.1,115.8
Alec Pierce,IND,39.2,591.4,2.5,0.0,0.2,0.0,0.1,112.9
Marvin Jones Jr.,DET,38.1,496.0,3.2,0.1,0.5,0.0,0.1,106.7
Mecole Hardman Jr.,NYJ,36.2,444.4,2.7,7.9,60.1,0.8,0.8,105.8
Chase Claypool,CHI,35.5,498.1,2.7,5.6,37.6,0.2,0.5,105.7
Allen Robinson II,PIT,39.7,487.0,2.7,0.1,0.4,0.0,0.1,104.5
Mack Hollins,ATL,38.8,468.2,2.9,1.1,16.9,0.1,0.2,104.4
Corey Davis,NYJ,35.7,527.6,2.7,0.0,0.3,0.0,0.2,104.4
Darius Slayton,NYG,35.8,547.2,2.4,0.5,1.5,0.0,0.5,103.8
Parris Campbell,NYG,39.7,459.7,2.2,3.6,35.8,0.1,0.3,102.7
Rashee Rice,KC,33.5,486.5,3.0,1.2,8.0,0.0,0.4,100.6
Khalil Shakir,BUF,32.0,446.3,2.1,1.2,6.9,0.1,0.2,90.0
Joshua Palmer,LAC,34.8,426.1,2.0,0.5,1.8,0.0,0.1,89.7
Wan'Dale Robinson,NYG,34.9,429.7,1.8,2.6,11.4,0.1,0.5,89.5
Ben Skowronek,LAR,37.6,387.3,1.5,0.4,4.7,0.3,0.1,87.7
Kendrick Bourne,NE,31.3,410.5,1.8,5.3,34.8,0.2,0.2,86.9
Greg Dortch,ARI,37.7,365.0,1.4,5.8,42.8,0.1,0.5,86.4
Tyquan Thornton,NE,29.3,384.9,2.3,3.2,13.9,0.5,0.1,85.9
Josh Reynolds,DET,28.7,400.9,2.2,0.2,0.4,0.0,0.2,81.9
Nick Westbrook-Ikhine,TEN,28.3,394.4,2.4,0.0,0.4,0.0,0.2,81.8
Michael Wilson,ARI,32.9,390.7,1.4,0.5,5.5,0.0,0.2,80.9
Jalin Hyatt,NYG,28.0,398.4,1.9,1.1,8.2,0.0,0.4,79.6
Marvin Mims Jr.,DEN,26.8,400.0,2.0,0.9,4.6,0.0,0.2,79.0
Sterling Shepard,NYG,28.5,337.6,1.6,2.7,16.4,0.1,0.1,74.2
Terrace Marshall Jr.,CAR,24.9,400.8,1.5,0.0,0.1,0.0,0.1,73.9
Robbie Chosen,MIA,30.3,332.7,1.7,0.3,1.9,0.0,0.2,73.6
Tutu Atwell,LAR,23.8,344.4,1.3,7.1,34.6,0.4,0.2,71.7
Tank Dell,HOU,25.0,361.8,1.3,0.7,4.1,0.0,0.3,68.8
Josh Downs,IND,23.7,354.8,1.5,0.8,6.4,0.0,0.2,68.4
Richie James Jr.,KC,24.4,331.9,2.0,0.6,1.8,0.0,1.6,66.5
Cedric Tillman,CLE,22.3,361.0,1.2,0.9,5.7,0.1,0.2,65.9
Isaiah McKenzie,IND,24.2,281.0,1.3,8.3,42.3,0.3,0.1,65.9
Braxton Berrios,MIA,24.6,281.8,1.4,1.5,19.2,0.3,0.3,64.4
Trey Palmer,TB,26.5,278.7,1.3,0.3,4.4,0.0,0.1,62.6
Quez Watkins,PHI,20.6,304.2,1.4,0.5,0.9,0.0,0.2,59.4
Laviska Shenault Jr.,CAR,18.7,239.2,0.8,16.6,83.9,0.7,0.2,59.3
Chris Moore,TEN,24.3,263.3,1.1,1.2,3.2,0.0,0.0,57.3
Jauan Jennings,SF,21.9,272.4,1.3,0.0,0.2,0.0,0.1,56.9
David Moore,TB,21.4,218.0,1.2,0.1,6.5,0.1,0.1,51.1
Demarcus Robinson,LAR,21.6,231.2,1.0,0.0,0.2,0.0,0.1,50.6
Kalif Raymond,DET,18.3,220.8,1.1,2.3,22.6,0.2,0.2,50.2
Amari Rodgers,IND,21.0,210.4,1.1,0.2,7.9,0.0,0.1,49.5
Marquez Callaway,DEN,18.6,215.2,1.3,0.0,0.2,0.0,0.0,48.0
Puka Nacua,LAR,15.3,283.9,0.6,0.8,4.8,0.1,0.1,48.0
Olamide Zaccheaus,PHI,17.7,225.9,1.1,0.6,1.8,0.0,0.3,46.1
Demario Douglas,NE,21.7,193.4,0.6,0.3,1.7,0.0,0.1,44.8
Kyle Philips,TEN,16.3,224.2,0.8,0.7,3.8,0.0,0.2,43.7
Randall Cobb,NYJ,17.4,198.7,1.1,0.1,0.5,0.0,0.1,43.6
Trent Sherfield,BUF,15.4,214.1,1.1,0.0,0.6,0.0,0.1,43.2
Jamal Agnew,JAC,15.9,147.5,0.8,5.7,50.6,0.3,0.2,42.0
Cedrick Wilson Jr.,MIA,16.5,186.6,0.9,0.2,0.6,0.0,0.0,40.8
Charlie Jones,CIN,15.2,198.4,1.0,0.7,5.6,0.0,0.5,40.7
Dontayvion Wicks,GB,17.6,173.2,0.8,0.2,3.9,0.0,0.1,40.3
Noah Brown,HOU,15.5,196.4,0.7,0.1,0.4,0.0,0.1,39.3
Marquise Goodwin,CLE,12.8,177.4,1.2,1.5,7.9,0.0,0.0,38.7
Samori Toure,GB,15.0,177.5,0.9,0.3,2.5,0.0,0.1,38.1
Cade Johnson,SEA,14.6,168.0,1.1,0.0,1.7,0.0,0.0,38.0
Trenton Irwin,CIN,15.9,159.7,0.9,0.1,0.5,0.0,0.1,37.3
Zach Pascal,ARI,15.4,160.0,0.8,0.1,1.1,0.0,0.1,36.3
Deven Thompkins,TB,14.4,142.0,0.7,0.1,10.0,0.1,0.1,34.1
KhaDarel Hodge,ATL,13.2,151.4,0.9,0.0,3.0,0.0,0.1,34.1
Justin Watson,KC,11.4,159.4,0.9,0.0,0.2,0.0,0.0,32.8
Dyami Brown,WAS,11.1,168.3,0.6,0.3,6.1,0.0,0.1,31.9
Calvin Austin III,PIT,12.0,156.5,0.6,0.3,3.1,0.0,0.1,31.4
Parker Washington,JAC,14.0,138.0,0.6,0.3,1.5,0.0,0.1,31.2
Justyn Ross,KC,8.5,171.0,0.7,0.5,2.5,0.0,0.1,30.2
David Bell,CLE,10.1,174.4,0.4,0.0,0.2,0.0,0.0,29.9
Jalen Guyton,LAC,10.3,147.0,0.6,0.9,3.0,0.0,0.0,29.0
Deonte Harty,BUF,9.7,152.5,0.5,2.6,13.7,0.0,0.3,28.8
Tre Nixon,NE,9.3,135.6,0.8,0.0,6.7,0.0,0.0,28.7
Brandon Powell,MIN,12.0,102.7,0.5,1.7,25.0,0.0,0.1,27.8
Devin Duvernay,BAL,6.4,133.2,0.4,4.6,39.3,0.2,0.1,27.4
Britain Covey,PHI,8.4,130.4,0.8,0.0,6.7,0.1,0.0,27.1
Cole Beasley,NYG,10.1,113.1,0.7,0.0,0.3,0.0,0.0,25.5
Jalen Nailor,MIN,10.0,105.8,0.7,0.3,1.7,0.0,0.1,24.7
Bryan Edwards,NO,8.0,117.8,0.8,0.0,1.2,0.0,0.0,24.4
Steven Sims Jr.,HOU,7.7,96.6,0.5,0.0,24.7,0.2,0.1,24.1
Derius Davis,LAC,11.4,92.3,0.4,0.2,5.2,0.0,0.0,23.8
Equanimeous St. Brown,CHI,8.0,109.4,0.5,1.1,11.2,0.0,0.1,23.4
Jalen Tolbert,DAL,7.2,123.5,0.5,0.5,2.7,0.0,0.1,22.7
DeAndre Carter,LV,9.0,105.2,0.4,0.5,7.2,0.0,0.2,22.5
Kendall Hinton,DEN,8.5,97.2,0.5,0.8,7.3,0.0,0.0,21.9
Penny Hart,ATL,8.9,103.0,0.5,0.0,0.0,0.0,0.1,21.7
Tre'Quan Smith,NO,8.3,99.5,0.6,0.0,0.3,0.0,0.0,21.6
Dee Eskridge,SEA,8.7,82.0,0.4,2.8,17.6,0.1,0.0,21.5
Dareke Young,SEA,8.1,92.6,0.7,0.0,0.0,0.0,0.1,21.2
Phillip Dorsett II,LV,8.9,89.7,0.5,0.1,1.0,0.0,0.0,21.1
Nelson Agholor,BAL,4.9,131.9,0.3,0.2,0.9,0.0,0.2,19.8
Scott Miller,ATL,6.8,97.6,0.3,0.5,5.3,0.1,0.0,19.3
Jamison Crowder,NYG,3.4,151.6,0.1,0.1,1.1,0.0,0.1,19.0
Shi Smith,CAR,7.1,92.5,0.4,0.1,0.1,0.0,0.1,18.4
Velus Jones Jr.,CHI,4.6,77.2,0.3,1.8,33.8,0.2,0.1,18.2
Justin Shorter,BUF,7.3,77.2,0.3,0.2,0.9,0.0,0.0,17.0
Damiere Byrd,CAR,6.0,78.5,0.5,0.0,0.7,0.0,0.0,16.8
Denzel Mims,DET,5.3,89.6,0.3,0.0,0.1,0.0,0.0,16.1
Joseph Ngata,PHI,5.9,68.3,0.5,0.0,0.0,0.0,0.0,15.6
Tre Tucker,LV,5.7,77.4,0.3,0.2,2.3,0.0,0.0,15.3
Kaylon Geiger Sr.,TB,5.2,66.5,0.4,0.0,5.7,0.1,0.0,15.2
Jalen Reagor,MIN,5.4,59.9,0.3,2.5,13.8,0.1,0.1,14.9
Byron Pringle,WAS,7.0,65.6,0.2,0.0,0.0,0.0,0.0,14.9
KaVontae Turpin,DAL,5.5,53.6,0.3,1.7,10.1,0.1,0.0,14.3
Jakeem Grant Sr.,CLE,4.8,51.5,0.2,0.0,22.7,0.1,0.0,14.2
Dante Pettis,CHI,6.1,64.2,0.2,0.1,4.5,0.0,0.0,14.1
Gunner Olszewski,PIT,3.7,51.2,0.2,4.5,33.9,0.1,0.1,14.1
Ashton Dulin,IND,4.5,72.9,0.3,0.4,5.5,0.0,0.1,13.7
River Cracraft,MIA,4.6,65.2,0.3,0.0,0.6,0.0,0.0,13.2
Rakim Jarrett,TB,4.9,57.0,0.3,0.0,1.1,0.0,0.0,12.8
Erik Ezukanma,MIA,5.3,59.3,0.3,0.1,0.8,0.0,0.1,12.8
Ray-Ray McCloud III,SF,3.8,41.9,0.2,3.1,24.9,0.2,0.1,12.8
Ronnie Bell,SF,4.4,57.1,0.3,0.0,4.7,0.0,0.0,12.7
Darrius Shepherd,LAC,4.2,57.2,0.3,0.0,5.0,0.0,0.0,12.4
Lance McCutcheon,LAR,3.9,64.0,0.3,0.0,0.7,0.0,0.0,12.1
Kevin Austin Jr.,JAC,4.3,53.9,0.3,0.0,1.9,0.0,0.0,11.9
Cody Thompson,SEA,3.9,60.5,0.3,0.0,1.9,0.0,0.0,11.7
Tim Jones,JAC,3.8,49.9,0.3,0.0,0.5,0.0,0.0,10.4
Maurice Alexander,DET,3.6,48.2,0.3,0.0,0.0,0.0,0.0,10.4
Jason Moore Jr.,DET,3.9,50.9,0.2,0.0,0.0,0.0,0.0,10.3
Isaiah Coulter,BUF,3.7,44.7,0.3,0.0,0.0,0.0,0.0,10.1
Trinity Benson,DET,3.5,46.8,0.3,0.0,0.0,0.0,0.0,10.1
Bo Melton,GB,3.7,44.5,0.3,0.0,2.6,0.0,0.0,10.1
Dezmon Patmon,BUF,3.7,44.2,0.3,0.0,0.0,0.0,0.0,10.1
Stanley Morgan Jr.,CIN,3.8,42.9,0.3,0.0,0.0,0.0,0.0,10.0
Danny Gray,SF,3.1,57.5,0.2,0.2,1.6,0.0,0.1,10.0
Simi Fehoko,DAL,3.6,43.1,0.3,0.0,0.0,0.0,0.0,9.9
Seth Williams,JAC,3.7,47.4,0.2,0.0,0.0,0.0,0.0,9.9
Dennis Houston,DAL,3.5,42.8,0.3,0.0,0.0,0.0,0.0,9.8
Jacob Harris,JAC,3.7,46.5,0.2,0.0,0.0,0.0,0.0,9.8
Cody Chrest,GB,3.4,43.1,0.3,0.0,3.2,0.0,0.0,9.7
KeeSean Johnson,BUF,3.6,41.2,0.3,0.0,0.0,0.0,0.0,9.6
Easop Winston Jr.,SEA,3.5,46.2,0.2,0.0,1.9,0.0,0.0,9.6
Montrell Washington,DEN,2.7,45.7,0.2,0.0,8.8,0.0,0.0,9.4
Andre Baccellia,ARI,3.7,46.2,0.2,0.0,0.0,0.0,0.0,9.3
Jalen Virgil,DEN,3.4,43.3,0.3,0.0,0.0,0.0,0.0,9.3
Brandon Johnson,DEN,3.5,42.9,0.2,0.0,0.7,0.0,0.0,9.2
Andy Isabella,BUF,2.5,42.3,0.2,0.0,6.8,0.1,0.0,9.1
Dax Milne,WAS,4.0,40.5,0.2,0.1,1.7,0.0,0.2,8.9
Matthew Slater,NE,2.1,53.8,0.2,0.0,1.2,0.0,0.0,8.7
Joe Reed,CHI,2.1,45.7,0.2,0.0,7.7,0.0,0.0,8.7
Austin Trammell,LAR,3.3,42.7,0.2,0.0,0.0,0.0,0.0,8.6
C.J. Saunders,CAR,3.4,40.2,0.2,0.0,0.0,0.0,0.0,8.5
Cam Sims,LV,3.4,44.8,0.1,0.1,0.3,0.0,0.0,8.4
Keke Coutee,MIA,3.4,39.0,0.2,0.0,0.0,0.0,0.0,8.4
Kawaan Baker,NO,3.3,40.0,0.2,0.0,0.0,0.0,0.0,8.3
Keelan Doss,LAC,2.4,40.2,0.2,0.0,3.4,0.0,0.0,8.2
Keelan Cole Sr.,LV,3.3,38.8,0.2,0.0,0.0,0.0,0.0,8.2
Dez Fitzpatrick,PIT,3.2,39.0,0.2,0.0,0.0,0.0,0.0,8.1
Cody White,PIT,3.3,38.6,0.2,0.0,0.0,0.0,0.0,8.1
Jaelon Darden,CLE,2.3,44.1,0.2,0.0,2.8,0.0,0.0,8.0
Michael Woods II,CLE,3.1,38.7,0.2,0.0,0.0,0.0,0.0,8.0
Mason Kinsey,TEN,3.1,38.5,0.2,0.0,0.0,0.0,0.0,7.9
Anthony Schwartz,CLE,3.0,38.5,0.2,0.0,0.0,0.0,0.0,7.9
Tylan Wallace,BAL,3.0,40.1,0.1,0.2,1.0,0.0,0.0,7.6
Chris Conley,SF,3.0,34.8,0.2,0.0,0.0,0.0,0.0,7.6
Mike Strachan,IND,2.8,35.0,0.2,0.0,0.0,0.0,0.0,7.3
Trent Taylor,CIN,2.3,32.2,0.2,0.0,5.8,0.0,0.0,7.3
Vyncint Smith,IND,2.8,35.0,0.2,0.0,0.0,0.0,0.0,7.3
Racey McMath,TEN,3.0,35.8,0.1,0.1,0.8,0.0,0.0,7.2
Josh Ali,ATL,2.8,32.3,0.2,0.0,0.0,0.0,0.0,7.1
Jalen Camp,HOU,2.1,32.4,0.1,0.0,3.4,0.0,0.0,6.6
Daurice Fountain,CHI,2.5,29.3,0.2,0.0,0.0,0.0,0.0,6.4
Nsimba Webster,CHI,2.5,29.1,0.2,0.0,0.0,0.0,0.0,6.4
Greg Ward,PHI,2.5,30.2,0.2,0.0,0.2,0.0,0.0,6.4
Keith Kirkwood,NO,2.4,30.2,0.1,0.0,0.1,0.0,0.0,6.3
James Proche II,BAL,1.8,31.4,0.1,0.0,0.8,0.0,0.0,5.6
Miles Boykin,PIT,1.6,28.4,0.1,0.0,0.3,0.0,0.0,5.1
Alex Erickson,NYJ,1.9,23.7,0.1,0.0,0.2,0.0,0.0,5.0
Breshad Perriman,IND,0.9,14.7,0.1,0.0,0.7,0.0,0.0,2.9
Jason Brownlee,NYJ,0.8,9.7,0.1,0.0,0.4,0.0,0.0,2.3
Kirk Merritt,NO,0.1,5.9,0.0,0.0,0.3,0.0,0.0,0.9
Laquon Treadwell,BAL,0.1,2.4,0.0,0.0,0.0,0.0,0.0,0.4
Demetric Felton Jr.,CLE,0.0,81.8,0.0,0.3,2.1,0.0,0.1,0.0
Bryce Ford-Wheaton,NYG,0.0,46.6,0.0,0.2,1.2,0.0,0.0,0.0
Jalen Brooks,DAL,0.0,46.6,0.0,0.2,1.2,0.0,0.0,0.0
Kayshon Boutte,NE,0.0,388.5,0.3,1.6,9.8,0.1,0.3,0.0
Xavier Hutchinson,HOU,0.0,226.0,0.0,0.9,5.6,0.0,0.2,0.0
Andrei Iosivas,CIN,0.0,105.5,0.0,0.4,2.7,0.0,0.1,0.0
N'Keal Harry,MIN,0.0,46.1,0.0,0.4,3.0,0.0,0.1,0.0
A.T. Perry,NO,0.0,250.4,0.0,1.0,6.2,0.0,0.2,0.0
Tyler Scott,CHI,0.0,213.7,0.0,0.9,5.3,0.0,0.1,0.0
